-72.7049   , -7.7299   ,  100.0,    0, CZSB , BR
-69.909    , -4.1868   ,    0.0,    0, TBTG , BR
-66.9776   , -0.1514   ,   48.0,    5, SGC2 , BR
-60.5225   , 2.3953    ,   98.0,    9, BOAV , BR
-87.273    , 14.057    ,  100.0,    0, TGUH , CU
-79.8373   , 9.1665    ,  100.0,    1, BCIP , CU
-77.53454  , 18.22605  ,   84.0,    1, MTDJ , CU
-75.1108   , 19.9268   ,  100.0,    1, GTBY , CU
-71.2878   , 18.9821   ,  100.0,    0, SDDR , CU
-71.1327   , 21.51149  ,  100.0,    1, GRTK , CU
-61.78557  , 17.66853  ,  100.0,    1, ANWB , CU
-61.654    , 12.1324   ,  100.0,    1, GRGR , CU
-59.5588   , 13.1434   ,  100.0,    0, BBGH , CU
-80.775    , -1.5451   ,  100.0,    1, PPLP , EC
-80.03037  , 0.78153   ,  100.0,    1, PTGL , EC
-79.9544   , -4.3697   ,  100.0,    1, MCRA , EC
-79.84268  , -0.35743  ,    0.0,    0, FLF1 , EC
-79.2574   , -2.4661   ,    0.0,    0, COHC , EC
-78.7914   , 0.2661    ,  100.0,    1, PAC1 , EC
-78.3991   , 0.3053    ,  100.0,    0, CUSE , EC
-78.2616   , -0.9771   ,    0.0,    0, PIAT , EC
-77.7869   , 0.7161    ,   77.0,    2, TULM , EC
-77.5297   , 0.4528    ,    0.0,    0, BONI , EC
-68.13069  , -16.2879  ,  100.0,    0, LPAZ , GT
-84.9525   , 10.2908   ,    0.0,    0, JTS  , II
-76.8422   , -11.9875  ,    0.0,    0, NNA  , II
-90.2861   , -0.6742   ,  100.0,    1, PAYG , IU
-88.2763   , 20.2263   ,  100.0,    1, TEIG , IU
-78.4508   , 0.2376    ,  100.0,    2, OTAV , IU
-70.634    , 8.8839    ,    0.0,    0, SDV  , IU
-66.15     , 18.1091   ,  100.0,    1, SJG  , IU
-63.1831   , -8.9489   ,    0.0,    0, SAML , IU
-59.9666   , -0.7308   ,    0.0,    0, PTGA , IU
-87.05     , 12.696167 ,  100.0,    1, CRIN , NU
-86.831    , 12.6093   ,    0.0,    0, HERN , NU
-86.6985   , 12.5      ,  100.0,    1, CNGN , NU
-86.41461  , 12.156192 ,    0.0,    0, CSAN , NU
-86.248313 , 12.148928 ,  100.0,    1, MGAN , NU
-85.174    , 11.968    ,    0.0,    0, ACON , NU
-84.300307 , 12.195    ,    0.0,    0, ESPN , NU
-83.771944 , 11.993639 ,  100.0,    0, BLUN , NU
-75.403    , 4.491     ,    0.0,    0, ANIL , OM
-75.40041  , 4.86071   ,    0.0,    0, ELA  , OM
-77.345    , 1.226     ,    0.0,    0, GCUF , OP
-82.6878   , 8.794     ,    0.0,    0, BRU2 , PA
-70.010567 , 12.505567 ,    0.0,    0, AUA1 , PR
-82.87     , 8.2       ,    0.0,    0, PTP  , RP
-81.25     , 7.8       ,   86.0,    1, GMAL , RP
-80.85     , 7.33      ,   90.0,    1, CACAO, RP
-80.3269   , 8.486     ,   99.0,   15, PNME , RP
-80.2743   , 7.7894    ,  100.0,    0, AZU  , RP
-79.533908 , 8.982795  ,  100.0,    0, UPA  , RP
-78.0148   , 8.5475    ,   81.0,   10, UPD2 , RP
-72.533    , 10.033    ,    0.0,    0, MCQV , VE
-70.856333 , 8.284167  ,    0.0,    0, SOCV , VE
-70.636167 , 10.921833 ,    0.0,    0, DABV , VE
-69.8079   , 10.6489   ,    0.0,    0, SIQV , VE
-69.483333 , 7.001     ,    0.0,    0, ELOV , VE
