-72.7049   , -7.7299   ,   99.8,    9, CZSB , 
-69.909    , -4.1868   ,    0.0,    0, TBTG , 
-66.9776   , -0.1514   ,   27.7,  160, SGC2 , 
-60.5225   , 2.3953    ,   99.8,   16, BOAV , 
-87.273    , 14.057    ,    0.0,    0, TGUH , 00
-79.8373   , 9.1665    ,  100.0,    0, BCIP , 00
-77.53454  , 18.22605  ,   83.4,    1, MTDJ , 00
-75.1108   , 19.9268   ,  100.0,    0, GTBY , 00
-71.2878   , 18.9821   ,  100.0,    0, SDDR , 00
-71.1327   , 21.51149  ,  100.0,    0, GRTK , 00
-61.78557  , 17.66853  ,  100.0,    0, ANWB , 00
-61.654    , 12.1324   ,  100.0,    0, GRGR , 00
-59.5588   , 13.1434   ,  100.0,    0, BBGH , 00
-80.775    , -1.5451   ,  100.0,    0, PPLP , 
-80.03037  , 0.78153   ,    0.0,    0, PTGL , 
-79.9544   , -4.3697   ,  100.0,    0, MCRA , 
-79.84268  , -0.35743  ,    2.4,   49, FLF1 , 
-79.2574   , -2.4661   ,    0.0,    0, COHC , 
-78.7914   , 0.2661    ,  100.0,    0, PAC1 , 
-78.3991   , 0.3053    ,  100.0,    0, CUSE , 
-78.2616   , -0.9771   ,  100.0,    0, PIAT , 
-77.7869   , 0.7161    ,  100.0,    0, TULM , 
-77.5297   , 0.4528    ,    0.0,    0, BONI , 
-68.13069  , -16.2879  ,  100.0,    0, LPAZ , 00
-84.9525   , 10.2908   ,  100.0,    0, JTS  , 00
-76.8422   , -11.9875  ,  100.0,    0, NNA  , 00
-90.2861   , -0.6742   ,    0.0,    0, PAYG , 00
-88.2763   , 20.2263   ,  100.0,    0, TEIG , 00
-78.4508   , 0.2376    ,  100.0,    0, OTAV , 00
-70.634    , 8.8839    ,  100.0,    0, SDV  , 00
-66.15     , 18.1091   ,  100.0,    0, SJG  , 00
-63.1831   , -8.9489   ,    0.0,    0, SAML , 00
-59.9666   , -0.7308   ,    0.0,    0, PTGA , 00
-87.05     , 12.696167 ,  100.0,    0, CRIN , 
-86.831    , 12.6093   ,    0.0,    0, HERN , 
-86.6985   , 12.5      ,  100.0,    0, CNGN , 
-86.41461  , 12.156192 ,    0.0,    0, CSAN , 
-86.299168 , 12.221697 ,  100.0,    0, APQN , 
-86.248313 , 12.148928 ,  100.0,    0, MGAN , 
-85.174    , 11.968    ,    0.0,    0, ACON , 
-84.300307 , 12.195    ,    0.0,    0, ESPN , 
-83.771944 , 11.993639 ,    0.0,    0, BLUN , 
-75.403    , 4.491     ,    0.0,    0, ANIL , 
-75.40041  , 4.86071   ,    0.0,    0, ELA  , 
-77.345    , 1.226     ,    0.0,    0, GCUF , 
-82.6878   , 8.794     ,    0.0,    0, BRU2 , 
-70.010567 , 12.505567 ,    0.0,    0, AUA1 , 
-82.87     , 8.2       ,   99.4,    2, PTP  , 
-81.25     , 7.8       ,  100.0,    0, GMAL , 
-80.85     , 7.33      ,  100.0,    0, CACAO, 
-80.3269   , 8.486     ,  100.0,    0, PNME , 
-80.2743   , 7.7894    ,  100.0,    0, AZU  , 
-79.533908 , 8.982795  ,    0.0,    0, UPA  , 
-78.0148   , 8.5475    ,  100.0,    3, UPD2 , 
-72.533    , 10.033    ,    0.0,    0, MCQV , 
-70.856333 , 8.284167  ,    0.0,    0, SOCV , 
-70.636167 , 10.921833 ,    0.0,    0, DABV , 
-69.8079   , 10.6489   ,    0.0,    0, SIQV , 
-69.483333 , 7.001     ,    0.0,    0, ELOV , 
